customer_id,mean_purchase_cycle,median_purchase_cycle
31932,80.0,80.0
31934,66.0,60.0
31936,324.0,324.0
31939,94.0,89.0
31940,11.0,11.0
31941,4.0,4.0
31943,1.0,1.0
31945,230.0,230.0
31950,11.0,10.0
31953,2.0,2.0
31954,122.0,122.0
31956,137.0,137.0
31958,352.0,352.0
31962,63.0,63.0
31966,886.0,886.0
31967,1.0,1.0
31970,12.0,12.0
31971,52.0,52.0
31972,34.0,34.0
31977,71.0,71.0
31978,84.0,70.0
31981,56.0,50.0
31985,13.0,13.0
31988,39.0,39.0
31992,22.0,22.0
31993,64.0,64.0
31994,128.0,128.0
31996,154.0,121.0
32001,14.0,14.0
32003,63.0,59.0
32004,103.0,103.0
32005,130.0,130.0
32006,12.0,12.0
32008,104.0,104.0
32009,20.0,20.0
32010,58.0,56.0
32017,77.0,77.0
32020,168.0,168.0
32026,148.0,148.0
32028,234.0,234.0
32030,49.0,49.0
32032,82.0,82.0
32033,277.0,277.0
32034,107.0,107.0
32039,187.0,187.0
32041,25.0,25.0
32044,94.0,94.0
32045,88.0,88.0
32046,41.0,39.0
32051,513.0,513.0
32052,28.0,28.0
32057,56.0,51.0
32061,62.0,62.0
32065,26.0,24.0
32070,115.0,115.0
32071,220.0,220.0
32073,108.0,108.0
32074,49.0,47.0
32075,53.0,50.0
32077,598.0,598.0
32078,28.0,28.0
32079,364.0,364.0
32089,22.0,22.0
32090,172.0,172.0
32091,38.0,38.0
32094,296.0,296.0
32095,332.0,332.0
32096,719.0,719.0
32097,8.0,7.0
32099,112.0,112.0
32100,532.0,532.0
32104,132.0,132.0
32112,55.0,52.0
32113,94.0,94.0
32116,46.0,46.0
32125,5.0,5.0
32128,317.0,317.0
32130,28.0,28.0
32131,110.0,110.0
32133,26.0,22.0
32134,16.0,14.0
32137,100.0,100.0
32138,534.0,534.0
32139,704.0,704.0
32141,99.0,92.0
32143,10.0,10.0
32148,8.0,8.0
32150,29.0,29.0
32154,54.0,54.0
32159,317.0,317.0
32161,185.0,185.0
32162,220.0,220.0
32164,41.0,30.0
32165,155.0,155.0
32168,160.0,160.0
32172,300.0,300.0
32173,110.0,110.0
32175,57.0,52.0
32179,150.0,149.5
32180,318.0,318.0
32181,125.0,125.0
32182,26.0,26.0
32183,66.0,66.0
32184,161.0,161.0
32185,264.0,264.0
32191,354.0,354.0
32193,20.0,16.0
32194,371.0,371.0
32196,558.0,558.0
32200,210.0,210.0
32205,120.0,120.0
32207,17.0,17.0
32209,135.0,135.0
32213,100.0,95.0
32214,102.0,102.0
32215,71.0,71.0
32220,45.0,45.0
32222,229.0,229.0
32227,5.0,5.0
32228,62.0,62.0
32232,38.0,38.0
32239,21.0,21.0
32241,2.0,2.0
32242,36.0,36.0
32243,66.0,66.0
32244,19.0,18.0
32246,12.0,12.0
32247,35.0,34.0
32248,22.0,19.0
32249,86.0,86.0
32253,50.0,41.0
32262,25.0,24.0
32267,147.0,147.0
32268,49.0,49.0
32272,35.0,30.0
32279,120.0,120.0
32290,583.0,583.0
32291,28.0,28.0
32292,516.0,515.5
32293,49.0,46.0
32294,132.0,110.0
32299,15.0,15.0
32308,105.0,105.0
32310,724.0,724.0
32312,58.0,58.0
32313,38.0,33.0
32314,26.0,26.0
32315,102.0,102.0
32317,133.0,133.0
32318,582.0,582.0
32320,96.0,96.5
32323,25.0,25.0
32324,30.0,29.0
32329,285.0,285.0
32330,20.0,19.0
32331,55.0,55.0
32333,40.0,40.0
32334,120.0,120.0
32336,24.0,20.0
32338,442.0,442.0
32341,246.0,246.0
32343,83.0,83.0
32346,128.0,128.0
32347,113.0,113.0
32348,66.0,66.0
32350,66.0,66.0
32352,13.0,13.0
32356,59.0,59.0
32357,46.0,46.0
32360,89.0,81.0
32362,17.0,17.0
32363,45.0,45.0
32365,254.0,254.0
32366,99.0,99.0
32367,101.0,101.0
32370,214.0,214.0
32372,79.0,79.0
32377,124.0,124.0
32381,79.0,74.0
32382,42.0,42.0
32387,60.0,60.0
32389,77.0,77.0
32391,5.0,5.0
32392,348.0,348.0
32393,49.0,49.0
32394,100.0,100.0
32396,156.0,156.0
32397,88.0,84.0
32398,19.0,19.0
32400,254.0,254.0
32401,5.0,5.0
32402,39.0,36.0
32403,107.0,107.0
32405,189.0,189.0
32406,902.0,902.0
32407,28.0,26.0
32409,291.0,291.0
32415,125.0,125.0
32417,36.0,36.0
32418,106.0,106.0
32422,729.0,729.0
32425,44.0,39.0
32431,7.0,7.0
32433,22.0,22.0
32435,441.0,441.0
32436,32.0,32.0
32441,65.0,65.0
32444,14.0,14.0
32445,120.0,113.0
32447,104.0,104.0
32451,987.0,987.0
32452,5.0,5.0
32453,14.0,14.0
32455,36.0,36.0
32456,261.0,261.0
32458,193.0,232.0
32461,107.0,101.0
32462,42.0,38.0
32463,268.0,201.0
32464,35.0,35.0
32466,37.0,37.0
32470,100.0,95.0
32473,314.0,314.0
32482,77.0,77.0
32485,192.0,168.0
32489,26.0,26.0
32491,361.0,361.0
32492,61.0,61.0
32493,74.0,74.0
32495,16.0,13.0
32496,198.0,198.0
32499,312.0,312.0
32500,129.0,118.0
32501,35.0,35.0
32504,305.0,305.0
32505,61.0,61.0
32507,24.0,24.0
32510,55.0,50.0
32512,116.0,116.0
32514,40.0,39.0
32517,59.0,57.0
32518,408.0,408.0
32519,173.0,173.0
32521,32.0,32.0
32523,52.0,49.0
32525,315.0,315.0
32526,30.0,28.0
32529,312.0,312.0
32531,142.0,142.0
32534,37.0,37.0
32539,46.0,43.0
32543,3.0,3.0
32546,914.0,914.0
32547,389.0,389.0
32548,12.0,12.0
32550,221.0,221.0
32551,108.0,108.0
32552,273.0,273.0
32554,170.0,170.0
32555,182.0,156.0
32557,165.0,165.0
32558,340.0,340.0
32561,91.0,91.0
32563,158.0,158.0
32566,118.0,118.0
32567,736.0,736.0
32568,49.0,49.0
32570,218.0,218.0
32575,294.0,294.0
32576,110.0,110.0
32577,38.0,38.0
32578,62.0,62.0
32579,232.0,232.0
32584,203.0,203.0
32590,26.0,26.0
32593,8.0,8.0
32594,186.0,186.0
32595,39.0,39.0
32598,66.0,63.0
32601,88.0,88.0
32602,121.0,121.0
32603,534.0,534.0
32605,24.0,22.0
32611,13.0,13.0
32612,445.0,445.0
32615,312.0,312.0
32621,225.0,225.0
32624,41.0,41.0
32626,56.0,53.0
32627,274.0,274.0
32630,30.0,30.0
32631,96.0,96.0
32633,2.0,2.0
32634,13.0,12.0
32637,45.0,45.0
32639,1480.0,1480.0
32642,250.0,250.0
32643,18.0,18.0
32647,55.0,55.0
32648,182.0,146.0
32651,50.0,50.0
32653,15.0,14.0
32655,30.0,30.0
32656,25.0,25.0
32657,38.0,38.0
32658,4.0,4.0
32661,59.0,59.0
32662,462.0,462.0
32665,15.0,15.0
32667,23.0,23.0
32673,185.0,185.0
32674,13.0,13.0
32676,281.0,281.0
32677,54.0,54.0
32678,78.0,74.0
32679,10.0,10.0
32680,194.0,194.0
32683,77.0,77.0
32685,175.0,175.0
32687,746.0,746.0
32689,80.0,80.0
32694,11.0,11.0
32703,17.0,17.0
32704,7.0,7.0
32705,35.0,35.0
32706,42.0,42.0
32711,53.0,53.0
32712,58.0,55.5
32717,147.0,147.0
32719,64.0,62.0
32720,62.0,58.0
32721,32.0,32.0
32722,87.0,81.0
32723,28.0,28.0
32727,100.0,100.0
32731,12.0,11.0
32736,47.0,47.0
32739,8.0,8.0
32744,74.0,69.0
32745,105.0,99.0
32749,28.0,28.0
32751,25.0,23.0
32753,966.0,966.0
32754,22.0,22.0
32756,62.0,62.0
32757,19.0,19.0
32758,74.0,74.0
32764,147.0,147.0
32771,59.0,59.0
32773,151.0,118.0
32774,92.0,92.0
32775,91.0,91.0
32776,38.0,36.0
32780,181.0,181.0
32782,32.0,32.0
32783,121.0,121.0
32785,311.0,311.0
32787,517.0,517.0
32788,439.0,439.0
32790,53.0,53.0
32791,76.0,68.0
32793,34.0,34.0
32794,43.0,43.0
32795,229.0,183.0
32798,30.0,30.0
32804,667.0,667.0
32806,763.0,763.0
32808,128.0,105.0
32810,124.0,124.0
32813,85.0,85.0
32814,43.0,38.0
32818,15.0,15.0
32820,9.0,9.0
32821,205.0,205.0
32824,172.0,172.0
32826,29.0,27.0
32829,473.0,473.0
32830,105.0,105.0
32832,21.0,19.0
32833,21.0,19.0
32834,39.0,39.0
32835,12.0,12.0
32838,33.0,33.0
32840,19.0,19.0
32843,103.0,103.0
32845,74.0,74.0
32848,171.0,171.0
32856,357.0,357.0
32857,10.0,10.0
32859,133.0,133.0
32861,14.0,14.0
32864,119.0,119.0
32867,49.0,49.0
32871,185.0,185.0
32872,698.0,698.0
32874,21.0,21.0
32875,135.0,118.0
32878,238.0,238.0
32882,232.0,232.0
32884,57.0,57.0
32885,67.0,67.0
32886,60.0,60.0
32888,256.0,256.0
32895,18.0,18.0
32896,35.0,35.0
32900,159.0,159.0
32907,84.0,84.0
32908,29.0,25.0
32912,17.0,16.0
32913,15.0,14.0
32914,176.0,176.0
32916,138.0,138.0
32918,335.0,335.0
32928,213.0,213.0
32930,6.0,6.0
32933,116.0,108.0
32934,474.0,474.0
32937,52.0,52.0
32941,52.0,52.0
32943,6.0,6.0
32944,193.0,193.0
32948,256.0,256.0
32950,13.0,13.0
32952,60.0,60.0
32954,211.0,211.0
32955,93.0,93.0
32956,161.0,161.0
32959,455.0,455.0
32961,23.0,22.0
32962,190.0,190.0
32963,116.0,116.0
32964,79.0,79.0
32966,30.0,30.0
32968,13.0,13.0
32969,31.0,29.5
32970,79.0,74.0
32971,34.0,34.0
32973,62.0,62.0
32978,45.0,44.0
32980,91.0,82.0
32981,5.0,5.0
32983,36.0,27.0
32984,91.0,91.0
32987,30.0,30.0
32988,184.0,184.0
32990,57.0,57.0
32991,158.0,144.0
32994,119.0,119.0
32995,258.0,258.0
32996,10.0,10.0
32999,17.0,17.0
33005,4.0,4.0
33006,70.0,60.0
33009,248.0,248.0
33010,32.0,32.0
33011,21.0,21.0
33013,50.0,50.0
33020,33.0,33.0
33023,20.0,20.0
33024,424.0,424.0
33025,111.0,86.0
33028,61.0,61.0
33029,39.0,38.0
33030,124.0,124.0
33033,124.0,116.0
33037,99.0,99.0
33039,99.0,99.0
33040,66.0,66.0
33041,48.0,48.0
33045,46.0,46.0
33047,423.0,423.0
33050,187.0,187.0
33052,136.0,136.0
33054,9.0,9.0
33056,24.0,24.0
33059,15.0,15.0
33062,34.0,34.0
33064,32.0,32.0
33068,31.0,31.0
33070,83.0,73.0
33072,70.0,62.5
33074,30.0,30.0
33075,129.0,129.0
33076,24.0,24.0
33077,6.0,5.0
33079,109.0,109.0
33080,325.0,325.0
33081,29.0,29.0
33085,15.0,14.0
33086,26.0,18.0
33087,170.0,170.0
33090,175.0,175.0
33091,36.0,34.0
33094,11.0,11.0
33098,288.0,288.0
33099,98.0,98.0
33100,285.0,285.0
33101,26.0,23.0
33102,5.0,5.0
33103,36.0,19.0
33112,6.0,6.0
33113,419.0,419.0
33114,166.0,166.0
33122,15.0,15.0
33123,70.0,70.0
33124,270.0,270.0
33125,36.0,36.0
33130,318.0,318.0
33133,90.0,90.0
33134,444.0,444.0
33135,63.0,63.0
33137,154.0,154.0
33139,7.0,7.0
33141,418.0,418.0
33142,197.0,197.0
33146,308.0,308.0
33148,110.0,110.0
33149,14.0,14.0
33150,70.0,70.0
33153,27.0,27.0
33154,469.0,469.0
33155,10.0,10.0
33158,105.0,105.0
33160,791.0,791.0
33162,40.0,40.0
33163,160.0,160.0
33164,30.0,30.0
33174,9.0,9.0
33176,10.0,9.0
33179,23.0,23.0
33181,22.0,20.0
33182,98.0,98.0
33183,32.0,29.0
33184,109.0,109.0
33185,172.0,172.0
33189,43.0,43.0
33190,216.0,173.0
33192,6.0,6.0
33194,7.0,7.0
33197,16.0,13.0
33199,251.0,251.0
33203,284.0,284.0
33206,362.0,362.0
33207,142.0,142.0
33209,910.0,910.0
33210,45.0,41.0
33211,98.0,98.0
33213,30.0,30.0
33220,30.0,29.0
33223,90.0,90.0
33226,251.0,251.0
33228,149.0,149.0
33229,67.0,67.0
33230,22.0,12.0
33231,95.0,95.0
33235,318.0,318.0
33236,72.0,72.0
33241,61.0,61.0
33245,48.0,48.0
33253,22.0,21.0
33269,73.0,73.0
33270,453.0,453.0
33271,93.0,93.0
33275,60.0,60.0
33276,54.0,51.0
33278,61.0,61.0
33288,106.0,106.0
33290,8.0,8.0
33291,140.0,140.0
33294,129.0,129.0
33296,102.0,102.0
33297,255.0,255.0
33298,144.0,144.0
33301,79.0,69.0
33305,57.0,57.0
33308,38.0,38.0
33309,980.0,980.0
33311,17.0,15.0
33313,346.0,346.0
33318,1001.0,1001.0
33322,7.0,6.0
33324,39.0,39.0
33325,131.0,121.0
33330,51.0,46.0
33331,134.0,134.0
33332,236.0,236.0
33335,403.0,403.0
33337,266.0,266.0
33338,58.0,58.0
33339,51.0,51.0
33342,208.0,208.0
33350,48.0,48.0
33351,184.0,184.0
33353,120.0,108.0
33354,16.0,16.0
33356,313.0,313.0
33357,16.0,16.0
33358,49.0,49.0
33363,46.0,46.0
33364,62.0,62.0
33366,18.0,18.0
33371,142.0,142.0
33372,235.0,209.0
33374,141.0,141.0
33379,62.0,62.0
33380,142.0,142.0
33381,210.0,210.0
33382,64.0,58.0
33383,698.0,698.0
33386,49.0,47.0
33387,77.0,77.0
33390,329.0,329.0
33391,17.0,15.0
33392,116.0,115.5
33393,96.0,96.0
33394,73.0,73.0
33396,22.0,22.0
33397,93.0,93.0
33403,34.0,34.0
33404,74.0,74.0
33405,294.0,294.0
33407,16.0,16.0
33408,312.0,312.0
33413,14.0,14.0
33415,20.0,20.0
33420,168.0,168.0
33421,66.0,66.0
33429,58.0,58.0
33432,7.0,7.0
33433,69.0,69.0
33438,135.0,135.0
33439,549.0,549.0
33445,92.0,92.0
33448,17.0,16.0
33455,87.0,82.0
33457,52.0,52.0
33460,178.0,178.0
33463,11.0,11.0
33466,172.0,172.0
33471,1.0,1.0
33472,75.0,75.0
33473,55.0,55.0
33474,354.0,354.0
33475,208.0,208.0
33486,5.0,5.0
33487,245.0,245.0
33490,270.0,270.0
33491,31.0,30.0
33492,39.0,37.0
33495,34.0,28.0
33499,26.0,26.0
33500,511.0,511.0
33502,13.0,13.0
33503,141.0,121.0
33507,134.0,96.0
33509,10.0,9.0
33512,17.0,17.0
33514,86.0,78.0
33516,71.0,57.0
33521,25.0,25.0
33522,28.0,24.0
33524,54.0,54.0
33525,11.0,11.0
33526,104.0,78.0
33530,18.0,18.0
33531,40.0,40.0
33535,186.0,186.0
33536,683.0,683.0
33538,273.0,273.0
33546,20.0,20.0
33551,207.0,207.0
33555,359.0,359.0
33557,488.0,488.0
33559,6.0,6.0
33561,20.0,19.0
33563,130.0,130.0
33564,3.0,3.0
33565,16.0,16.0
33568,207.0,207.0
33574,496.0,496.0
33576,29.0,29.0
33584,40.0,40.0
33586,366.0,366.0
33589,234.0,195.0
33592,18.0,18.0
33593,31.0,31.0
33596,45.0,45.0
33600,6.0,6.0
33601,20.0,20.0
33602,140.0,140.0
33606,958.0,958.0
33608,22.0,22.0
33610,66.0,66.0
33611,157.0,157.0
33616,5.0,5.0
33617,73.0,73.0
33619,49.0,49.0
33621,19.0,18.0
33622,4.0,3.0
33623,130.0,130.0
33627,39.0,39.0
33630,358.0,358.0
33631,238.0,238.0
33634,556.0,556.0
33636,106.0,106.0
33639,48.0,48.0
33641,69.0,60.0
33649,198.0,176.0
33650,42.0,37.0
33652,26.0,25.0
33655,123.0,123.0
33656,205.0,205.0
33657,40.0,38.0
33658,7.0,7.0
33661,19.0,16.0
33664,252.0,252.0
33669,26.0,25.0
33672,28.0,27.0
33676,365.0,365.0
33684,19.0,19.0
33686,64.0,64.0
33687,16.0,16.0
33688,992.0,992.0
33690,228.0,228.0
33692,76.0,76.0
33693,76.0,68.0
33694,10.0,10.0
33696,505.0,505.0
33698,151.0,151.0
33700,86.0,86.0
33701,47.0,46.0
33703,54.0,54.0
33705,166.0,166.0
33707,116.0,116.0
33710,206.0,206.0
33712,34.0,30.0
33715,68.0,68.0
33717,40.0,40.0
33718,188.0,188.0
33724,292.0,291.5
33728,8.0,8.0
33730,22.0,22.0
33731,25.0,24.0
33733,124.0,124.0
33734,297.0,297.0
33736,155.0,124.0
33738,61.0,61.0
33739,354.0,283.0
33743,411.0,411.0
33745,38.0,38.0
33746,560.0,560.0
33750,303.0,303.0
33751,588.0,588.0
33759,247.0,247.0
33763,74.0,74.0
33765,112.0,98.0
33767,7.0,7.0
33771,211.0,211.0
33773,180.0,180.0
33783,490.0,490.0
33788,88.0,88.0
33789,1041.0,1041.0
33794,343.0,343.0
33796,17.0,17.0
33798,219.0,219.0
33799,148.0,148.0
33800,96.0,96.0
33801,5.0,5.0
33803,24.0,24.0
33804,83.0,77.0
33807,554.0,554.0
33808,121.0,108.0
33809,79.0,79.0
33811,46.0,46.0
33812,115.0,115.0
33813,56.0,56.0
33818,45.0,45.0
33820,53.0,53.0
33821,63.0,49.0
33822,456.0,456.0
33823,988.0,988.0
33828,29.0,29.0
33829,90.0,79.0
33830,9.0,8.0
33833,30.0,30.0
33834,46.0,46.0
33835,302.0,302.0
33837,32.0,32.0
33843,140.0,131.0
33844,7.0,7.0
33847,97.0,97.0
33848,113.0,113.0
33852,50.0,50.0
33854,18.0,18.0
33857,21.0,18.0
33858,890.0,890.0
33860,98.0,98.0
33864,18.0,18.0
33865,41.0,40.0
33872,84.0,84.0
33873,23.0,23.0
33874,75.0,69.0
33875,163.0,163.0
33881,531.0,398.0
33884,23.0,23.0
33885,7.0,7.0
33888,292.0,292.0
33889,86.0,86.0
33891,11.0,11.0
33894,6.0,6.0
33895,102.0,47.0
33897,17.0,16.0
33899,19.0,19.0
33901,17.0,17.0
33911,12.0,12.0
33912,555.0,416.0
33913,5.0,5.0
33915,92.0,92.0
33916,10.0,10.0
33918,5.0,5.0
33919,457.0,457.0
33923,233.0,233.0
33925,84.0,81.0
33926,113.0,113.0
33927,16.0,16.0
33928,123.0,123.0
33929,129.0,129.0
33930,23.0,23.0
33935,164.0,164.0
33938,312.0,312.0
33939,196.0,196.0
33942,56.0,56.0
33944,14.0,14.0
33945,10.0,10.0
33948,32.0,32.0
33955,137.0,137.0
33956,88.0,88.0
33957,77.0,77.0
33958,6.0,6.0
33959,519.0,389.0
33960,12.0,12.0
33961,56.0,56.0
33962,83.0,72.0
33963,86.0,86.0
33973,33.0,33.0
33974,38.0,38.0
33978,172.0,172.5
33982,218.0,164.0
33985,6.0,6.0
33986,13.0,12.0
33989,268.0,268.0
33991,181.0,181.0
33992,39.0,39.0
33994,23.0,23.0
33995,73.0,73.0
33999,366.0,366.0
34002,6.0,6.0
34004,441.0,441.0
34007,280.0,280.0
34008,611.0,611.0
34009,69.0,69.0
34010,152.0,152.0
34011,30.0,30.0
34013,60.0,59.5
34016,130.0,130.0
34018,17.0,16.0
34019,90.0,90.0
34020,62.0,62.0
34021,37.0,37.0
34023,51.0,51.0
34025,420.0,420.0
34031,12.0,11.0
34034,149.0,149.0
34035,32.0,32.0
34044,25.0,24.0
34046,324.0,324.0
34051,40.0,35.0
34052,19.0,18.0
34054,221.0,177.0
34055,98.0,98.0
34057,225.0,225.0
34063,621.0,621.0
34065,194.0,177.0
34066,133.0,133.0
34067,69.0,69.0
34068,21.0,21.0
34070,94.0,94.0
34071,432.0,432.0
34072,31.0,28.0
34073,29.0,27.0
34074,650.0,650.5
34075,365.0,365.0
34077,81.0,81.0
34081,110.0,110.0
34082,2.0,2.0
34084,169.0,169.0
34085,16.0,16.0
34092,495.0,297.0
34094,74.0,74.0
34097,84.0,84.0
34099,7.0,7.0
34103,87.0,87.0
34105,70.0,70.0
34108,14.0,14.0
34109,82.0,82.0
34114,185.0,185.0
34118,31.0,31.0
34119,110.0,110.0
34120,176.0,160.0
34122,171.0,171.0
34124,121.0,121.0
34125,129.0,129.0
34128,1.0,1.0
34130,25.0,23.0
34131,29.0,28.0
34133,11.0,11.0
34136,12.0,12.0
34138,115.0,115.0
34142,67.0,67.0
34147,486.0,486.0
34149,32.0,32.0
34152,282.0,282.5
34155,123.0,112.0
34158,10.0,10.0
34159,118.0,118.0
34161,56.0,45.0
34163,18.0,18.0
34165,143.0,143.0
34166,38.0,33.0
34168,165.0,165.0
34173,21.0,21.0
34179,91.0,91.0
34182,108.0,108.0
34185,14.0,10.0
34187,288.0,240.0
34190,91.0,91.0
34191,74.0,74.0
34192,23.0,23.0
34194,82.0,76.0
34196,35.0,31.0
34201,8.0,8.0
34202,36.0,34.0
34203,248.0,198.0
34205,168.0,168.0
34210,67.0,67.0
34213,638.0,638.0
34215,36.0,36.0
34216,139.0,139.0
34217,23.0,23.0
34218,17.0,17.0
34219,40.0,40.0
34224,32.0,24.0
34225,653.0,653.0
34229,592.0,592.0
34232,33.0,33.0
34236,410.0,410.0
34237,257.0,257.0
34238,484.0,484.0
34239,660.0,660.0
34240,342.0,342.0
34244,84.0,84.0
34247,218.0,218.0
34252,48.0,48.0
34253,68.0,57.0
34255,35.0,33.0
34258,32.0,32.0
34259,112.0,112.0
34261,10.0,9.0
34263,47.0,47.0
34265,61.0,61.0
34268,15.0,15.0
34269,764.0,764.0
34275,77.0,69.0
34280,56.0,51.0
34286,37.0,37.0
34289,109.0,98.0
34290,75.0,75.0
34294,812.0,812.0
34299,548.0,548.0
34301,14.0,14.0
34305,934.0,934.0
34313,30.0,26.0
34314,22.0,20.0
34315,219.0,219.0
34319,122.0,122.0
34323,29.0,29.0
34325,49.0,49.0
34330,117.0,117.0
34333,28.0,28.0
34334,174.0,109.0
34338,1346.0,1346.0
34339,778.0,778.0
34342,136.0,136.0
34347,6.0,6.0
34350,258.0,258.0
34352,532.0,532.0
34353,82.0,82.0
34355,731.0,731.0
34356,41.0,41.0
34357,11.0,11.0
34360,845.0,845.0
34362,1071.0,1071.0
34363,105.0,105.0
34364,131.0,131.0
34365,554.0,554.0
34366,147.0,147.0
34367,28.0,28.0
34370,4.0,4.0
34372,378.0,377.5
34373,142.0,142.0
34376,24.0,19.0
34380,300.0,300.0
34381,80.0,74.0
34383,25.0,24.0
34386,41.0,39.0
34388,368.0,368.0
34392,18.0,18.0
34395,133.0,122.0
34396,1008.0,1008.0
34398,167.0,167.0
34402,49.0,49.0
34403,43.0,43.0
34404,65.0,63.0
34405,87.0,87.0
34408,242.0,242.0
34411,9.0,9.0
34414,3.0,3.0
34416,111.0,97.0
34419,416.0,416.0
34420,22.0,22.0
34422,15.0,14.0
34423,207.0,207.0
34425,112.0,112.0
34427,500.0,500.0
34436,74.0,74.0
34438,487.0,487.0
34442,350.0,350.0
34448,124.0,123.5
34452,47.0,47.0
34456,44.0,40.0
34459,676.0,676.5
34460,40.0,30.0
34461,44.0,43.0
34464,115.0,115.0
34467,495.0,495.0
34473,424.0,424.0
34475,70.0,70.0
34476,310.0,310.0
34478,843.0,843.0
34484,80.0,73.0
34485,998.0,998.0
34486,86.0,86.0
34488,53.0,53.0
34491,101.0,101.0
34495,218.0,182.0
34497,15.0,14.0
34507,415.0,415.0
34508,43.0,43.0
34511,50.0,38.0
34524,143.0,143.0
34529,132.0,132.0
34530,54.0,54.0
34531,20.0,20.0
34532,22.0,21.0
34533,73.0,70.0
34536,604.0,604.0
34538,22.0,19.0
34540,6.0,6.0
34541,191.0,164.0
34543,74.0,69.0
34544,39.0,39.0
34545,3.0,3.0
34547,0.0,0.0
34551,45.0,45.0
34553,394.0,394.0
34554,45.0,42.0
34556,514.0,514.0
34562,1.0,1.0
34563,196.0,196.0
34564,234.0,233.5
34565,168.0,168.0
34568,9.0,8.0
34571,515.0,515.0
34572,290.0,290.0
34576,12.0,12.0
34578,72.0,72.0
34581,494.0,494.0
34583,140.0,140.0
34584,36.0,36.0
34585,6.0,6.0
34589,72.0,54.0
34592,126.0,126.0
34594,14.0,14.0
34595,157.0,157.0
34596,250.0,250.0
34598,77.0,77.0
34603,420.0,420.0
34611,40.0,40.0
34612,37.0,37.0
34614,55.0,55.0
34615,12.0,12.0
34621,221.0,221.0
34625,184.0,184.0
34626,18.0,18.0
34629,8.0,8.0
34630,109.0,109.0
34637,253.0,253.0
34639,634.0,634.0
34641,10.0,10.0
34644,15.0,15.0
34645,338.0,338.5
34647,416.0,416.0
34649,30.0,30.0
34650,248.0,248.0
34653,6.0,6.0
34654,544.0,544.0
34656,24.0,24.0
34658,22.0,22.0
34659,107.0,107.0
34664,66.0,66.0
34669,96.0,96.0
34672,780.0,780.0
34679,13.0,13.0
34681,58.0,58.0
34682,352.0,352.0
34683,188.0,188.0
34685,176.0,176.0
34686,27.0,27.0
34687,64.0,64.0
34688,53.0,53.0
34690,17.0,17.0
34695,43.0,43.0
34697,28.0,28.0
34702,186.0,186.0
34703,920.0,920.0
34706,122.0,122.0
34710,21.0,21.0
34712,158.0,158.0
34717,101.0,84.0
34718,18.0,18.0
34722,17.0,17.0
34724,243.0,243.0
34725,21.0,21.0
34729,9.0,9.0
34732,46.0,43.0
34733,32.0,32.0
34736,15.0,13.0
34737,174.0,174.0
34743,19.0,18.0
34744,182.0,182.0
34749,67.0,67.0
34750,24.0,24.0
34752,1078.0,1078.0
34753,128.0,128.0
34755,130.0,130.0
34756,122.0,122.0
34758,284.0,284.0
34763,352.0,352.0
34767,423.0,423.0
34768,19.0,19.0
34770,226.0,226.0
34772,156.0,156.0
34775,19.0,19.0
34778,693.0,693.0
34780,18.0,18.0
34782,54.0,54.0
34786,142.0,120.0
34789,163.0,163.0
34796,304.0,304.0
34804,452.0,452.0
34805,17.0,17.0
34806,67.0,62.0
34807,30.0,30.0
34810,83.0,83.0
34811,32.0,32.0
34812,909.0,909.0
34815,224.0,224.0
34818,21.0,21.0
34819,24.0,24.0
34823,103.0,103.0
34826,554.0,554.0
34827,126.0,125.5
34831,1096.0,1096.0
34832,15.0,15.0
34833,149.0,149.0
34835,225.0,225.0
34836,212.0,170.0
34837,511.0,511.0
34842,60.0,60.0
34845,9.0,9.0
34847,340.0,340.0
34850,21.0,21.0
34851,46.0,46.0
34852,938.0,938.0
34856,87.0,87.0
34857,58.0,57.0
34858,188.0,188.0
34859,200.0,200.0
34860,91.0,91.0
34862,238.0,238.0
34866,130.0,130.0
34870,25.0,25.0
34873,54.0,54.0
34874,60.0,56.0
34876,46.0,44.0
34877,49.0,49.0
34880,78.0,78.0
34881,39.0,39.0
34883,262.0,218.0
34887,20.0,18.0
34890,186.0,186.0
34895,403.0,403.0
34899,82.0,82.0
34904,61.0,55.0
34908,62.0,62.0
34910,95.0,89.0
34912,131.0,131.0
34915,34.0,33.0
34916,14.0,14.0
34917,17.0,17.0
34918,128.0,121.0
34919,973.0,973.0
34922,544.0,544.0
34923,24.0,23.0
34929,35.0,35.0
34930,39.0,39.0
34933,47.0,47.0
34936,125.0,118.0
34939,35.0,35.0
34940,331.0,331.0
34944,41.0,41.0
34945,263.0,263.0
34946,26.0,26.0
34949,7.0,7.0
34951,79.0,70.0
34952,85.0,85.0
34953,16.0,16.0
34956,644.0,644.0
34961,37.0,37.0
34962,704.0,704.0
34964,147.0,147.0
34965,6.0,6.0
34968,158.0,158.0
34970,195.0,195.0
34971,23.0,23.0
34974,221.0,221.0
34975,32.0,30.0
34977,0.0,0.0
34984,54.0,54.0
34988,212.0,212.0
34991,76.0,76.0
35000,26.0,23.0
35001,112.0,112.0
35003,208.0,208.0
35006,2.0,1.5
35008,32.0,32.0
35013,306.0,306.0
35016,44.0,42.0
35019,280.0,280.0
35024,156.0,144.0
35025,1012.0,1012.0
35026,677.0,677.0
35027,111.0,111.0
35030,249.0,249.0
35031,232.0,232.0
35035,45.0,45.0
35037,18.0,18.0
35038,91.0,91.0
